#name undefined
#comment terafly_annotations
#n type x y z radius parent seg_id level mode timestamp TFresindex
65203 2 13705.777 21540.666 5903.889 1.000 65204 0 8680820738548039680 0 0 0
65201 2 13703.000 21542.111 5902.111 1.000 65202 0 8680820738548039680 0 0 0
65184 2 13707.000 21536.445 5904.444 1.000 65185 0 8680820738548039680 0 0 0
65183 2 13707.000 21537.111 5904.111 1.000 65184 0 8680820738548039680 0 0 0
65204 2 13708.223 21537.223 5904.000 1.000 65205 0 8680820738548039680 0 0 0
65205 2 13709.333 21536.334 5904.000 1.000 65206 0 8680820738548039680 0 0 0
65206 2 13711.667 21535.666 5904.000 1.000 65207 0 8680820738548039680 0 0 0
65182 2 13706.667 21538.555 5903.889 1.000 65183 0 8680820738548039680 0 0 0
65185 2 13707.000 21536.111 5905.111 1.000 65186 0 8680820738548039680 0 0 0
65186 2 13707.333 21536.111 5906.556 1.000 65187 0 8680820738548039680 0 0 0
65187 2 13708.444 21536.889 5907.667 1.000 65188 0 8680820738548039680 0 0 0
65188 2 13709.556 21536.889 5908.333 1.000 65189 0 8680820738548039680 0 0 0
65189 2 13710.777 21535.777 5909.000 1.000 65190 0 8680820738548039680 0 0 0
74133 2 13557.777 21755.777 5885.000 1.000 74134 0 8680820738548039680 0 0 0
74132 2 13559.000 21754.334 5885.333 1.000 74133 0 8680820738548039680 0 0 0
74131 2 13561.223 21753.334 5886.111 1.000 74132 0 8680820738548039680 0 0 0
74130 2 13562.000 21752.666 5886.667 1.000 74131 0 8680820738548039680 0 0 0
74119 2 13575.333 21729.445 5891.111 1.000 74120 0 8680820738548039680 0 0 0
74120 2 13574.556 21730.555 5891.000 1.000 74121 0 8680820738548039680 0 0 0
74118 2 13576.333 21728.223 5891.889 1.000 74119 0 8680820738548039680 0 0 0
74117 2 13577.223 21727.223 5892.000 1.000 74118 0 8680820738548039680 0 0 0
74126 2 13564.333 21744.223 5888.889 1.000 74127 0 8680820738548039680 0 0 0
74124 2 13566.333 21740.223 5889.889 1.000 74125 0 8680820738548039680 0 0 0
74125 2 13565.667 21741.777 5889.111 1.000 74126 0 8680820738548039680 0 0 0
74123 2 13570.889 21734.889 5890.000 1.000 74124 0 8680820738548039680 0 0 0
74121 2 13571.444 21732.334 5890.889 1.000 74122 0 8680820738548039680 0 0 0
74122 2 13571.000 21733.334 5890.333 1.000 74123 0 8680820738548039680 0 0 0
74127 2 13564.000 21746.111 5888.111 1.000 74128 0 8680820738548039680 0 0 0
74128 2 13563.111 21749.000 5887.889 1.000 74129 0 8680820738548039680 0 0 0
74129 2 13562.889 21751.000 5887.111 1.000 74130 0 8680820738548039680 0 0 0
68201 2 13698.556 21545.555 5886.000 1.000 68202 0 8680820738548039680 0 0 0
68202 2 13697.333 21546.000 5886.333 1.000 68203 0 8680820738548039680 0 0 0
75297 2 13659.111 21592.000 5906.889 1.000 75298 0 8680820738548039680 0 0 0
75298 2 13659.000 21595.000 5906.000 1.000 75299 0 8680820738548039680 0 0 0
68175 2 13664.667 21579.111 5906.667 1.000 68176 0 8680820738548039680 0 0 0
75294 2 13664.667 21579.111 5906.667 1.000 75295 0 8680820738548039680 0 0 0
75293 2 13665.000 21579.000 5906.000 1.000 75294 0 8680820738548039680 0 0 0
68203 2 13694.444 21546.000 5887.333 1.000 68204 0 8680820738548039680 0 0 0
68204 2 13694.000 21546.000 5888.000 1.000 -1 0 8680820738548039680 0 0 0
68188 2 13688.667 21555.666 5906.000 1.000 68189 0 8680820738548039680 0 0 0
68191 2 13693.667 21549.000 5905.667 1.000 68192 0 8680820738548039680 0 0 0
68190 2 13692.777 21549.777 5906.000 1.000 68191 0 8680820738548039680 0 0 0
68192 2 13694.444 21547.445 5905.000 1.000 68193 0 8680820738548039680 0 0 0
68193 2 13695.111 21547.111 5905.000 1.000 68194 0 8680820738548039680 0 0 0
68189 2 13689.333 21553.334 5906.000 1.000 68190 0 8680820738548039680 0 0 0
68187 2 13686.667 21557.666 5906.000 1.000 68188 0 8680820738548039680 0 0 0
65196 2 13698.777 21545.111 5903.667 1.000 65197 0 8680820738548039680 0 0 0
65198 2 13701.889 21544.889 5902.000 1.000 65199 0 8680820738548039680 0 0 0
65197 2 13700.333 21545.000 5902.333 1.000 65198 0 8680820738548039680 0 0 0
65195 2 13698.333 21545.445 5904.000 1.000 65196 0 8680820738548039680 0 0 0
65200 2 13702.889 21543.889 5902.000 1.000 65201 0 8680820738548039680 0 0 0
65199 2 13702.556 21544.555 5902.000 1.000 65200 0 8680820738548039680 0 0 0
65194 2 13698.000 21547.000 5905.000 1.000 65195 0 8680820738548039680 0 0 0
68194 2 13698.000 21547.000 5905.000 1.000 -1 0 8680820738548039680 0 0 0
75300 2 13658.000 21600.889 5905.889 1.000 75301 0 8680820738548039680 0 0 0
75299 2 13658.889 21597.889 5906.000 1.000 75300 0 8680820738548039680 0 0 0
75301 2 13658.000 21604.000 5905.000 1.000 75302 0 8680820738548039680 0 0 0
75302 2 13658.000 21615.889 5904.889 1.000 75303 0 8680820738548039680 0 0 0
75303 2 13657.111 21618.111 5904.000 1.000 75304 0 8680820738548039680 0 0 0
75304 2 13656.889 21620.889 5904.000 1.000 75305 0 8680820738548039680 0 0 0
75305 2 13656.111 21623.111 5904.000 1.000 75306 0 8680820738548039680 0 0 0
75308 2 13654.667 21630.666 5903.000 1.000 75309 0 8680820738548039680 0 0 0
75309 2 13652.333 21633.334 5903.000 1.000 75310 0 8680820738548039680 0 0 0
75310 2 13651.889 21636.889 5903.000 1.000 75311 0 8680820738548039680 0 0 0
75307 2 13655.889 21628.000 5903.111 1.000 75308 0 8680820738548039680 0 0 0
75306 2 13656.000 21625.000 5904.000 1.000 75307 0 8680820738548039680 0 0 0
75312 2 13650.333 21639.889 5903.444 1.000 75313 0 8680820738548039680 0 0 0
75313 2 13650.000 21640.445 5904.556 1.000 75314 0 8680820738548039680 0 0 0
75314 2 13650.000 21641.111 5904.889 1.000 75315 0 8680820738548039680 0 0 0
75311 2 13651.000 21639.000 5903.000 1.000 75312 0 8680820738548039680 0 0 0
75317 2 13647.333 21649.223 5904.889 1.000 75318 0 8680820738548039680 0 0 0
75315 2 13649.667 21643.666 5905.000 1.000 75316 0 8680820738548039680 0 0 0
75316 2 13648.667 21646.666 5905.000 1.000 75317 0 8680820738548039680 0 0 0
75352 2 13667.333 21647.334 5904.000 1.000 75353 0 8680820738548039680 0 0 0
75353 2 13664.667 21649.666 5904.000 1.000 75354 0 8680820738548039680 0 0 0
75351 2 13668.667 21647.000 5904.333 1.000 75352 0 8680820738548039680 0 0 0
75350 2 13671.000 21647.000 5905.000 1.000 75351 0 8680820738548039680 0 0 0
75290 2 13679.667 21642.666 5905.000 1.000 75291 0 8680820738548039680 0 0 0
75291 2 13677.444 21644.000 5905.333 1.000 75292 0 8680820738548039680 0 0 0
75348 2 13674.556 21646.000 5905.333 1.000 75349 0 8680820738548039680 0 0 0
75349 2 13674.000 21646.111 5905.111 1.000 75350 0 8680820738548039680 0 0 0
75292 2 13675.000 21646.000 5906.000 1.000 -1 0 8680820738548039680 0 0 0
75347 2 13675.000 21646.000 5906.000 1.000 75348 0 8680820738548039680 0 0 0
75289 2 13682.333 21641.334 5905.000 1.000 75290 0 8680820738548039680 0 0 0
75288 2 13686.111 21640.111 5905.000 1.000 75289 0 8680820738548039680 0 0 0
75287 2 13696.889 21639.889 5905.000 1.000 75288 0 8680820738548039680 0 0 0
75286 2 13698.223 21639.334 5905.111 1.000 75287 0 8680820738548039680 0 0 0
75285 2 13699.444 21638.334 5905.889 1.000 75286 0 8680820738548039680 0 0 0
75284 2 13701.000 21638.000 5906.000 1.000 75285 0 8680820738548039680 0 0 0
75283 2 13705.000 21638.000 5906.000 1.000 75284 0 8680820738548039680 0 0 0
75281 2 13710.667 21638.666 5906.000 1.000 75282 0 8680820738548039680 0 0 0
75282 2 13709.000 21639.000 5906.000 1.000 75283 0 8680820738548039680 0 0 0
68182 2 13675.777 21562.777 5907.000 1.000 68183 0 8680820738548039680 0 0 0
68184 2 13679.667 21560.666 5907.000 1.000 68185 0 8680820738548039680 0 0 0
68183 2 13677.333 21561.334 5907.000 1.000 68184 0 8680820738548039680 0 0 0
68181 2 13674.223 21564.334 5907.889 1.000 68182 0 8680820738548039680 0 0 0
68180 2 13673.223 21565.223 5908.000 1.000 68181 0 8680820738548039680 0 0 0
68179 2 13672.333 21566.334 5908.000 1.000 68180 0 8680820738548039680 0 0 0
75296 2 13661.333 21585.334 5907.000 1.000 75297 0 8680820738548039680 0 0 0
68177 2 13665.777 21576.777 5908.000 1.000 68178 0 8680820738548039680 0 0 0
68178 2 13668.667 21573.666 5908.000 1.000 68179 0 8680820738548039680 0 0 0
68176 2 13665.000 21578.037 5907.556 1.000 68177 0 8680820738548039680 0 0 0
75295 2 13664.000 21580.000 5907.000 1.000 75296 0 8680820738548039680 0 0 0
68185 2 13681.333 21559.334 5907.000 1.000 68186 0 8680820738548039680 0 0 0
68186 2 13683.667 21558.666 5907.000 1.000 68187 0 8680820738548039680 0 0 0
74407 2 13646.889 21648.334 5919.444 1.000 74408 0 8680820738548039680 0 0 0
74409 2 13647.000 21644.334 5921.333 1.000 74410 0 8680820738548039680 0 0 0
74408 2 13647.000 21647.555 5920.556 1.000 74409 0 8680820738548039680 0 0 0
74410 2 13647.111 21642.777 5922.667 1.000 74411 0 8680820738548039680 0 0 0
74411 2 13648.111 21642.111 5923.000 1.000 74412 0 8680820738548039680 0 0 0
74412 2 13650.889 21642.000 5923.111 1.000 74413 0 8680820738548039680 0 0 0
74413 2 13651.667 21642.000 5923.333 1.000 74414 0 8680820738548039680 0 0 0
74414 2 13652.667 21642.000 5924.333 1.000 74415 0 8680820738548039680 0 0 0
74103 2 13602.777 21701.777 5896.000 1.000 74104 0 8680820738548039680 0 0 0
74101 2 13610.777 21695.777 5896.000 1.000 74102 0 8680820738548039680 0 0 0
74102 2 13605.223 21699.223 5896.000 1.000 74103 0 8680820738548039680 0 0 0
74100 2 13612.444 21694.334 5896.889 1.000 74101 0 8680820738548039680 0 0 0
74089 2 13627.223 21676.223 5899.000 1.000 74090 0 8680820738548039680 0 0 0
74087 2 13631.444 21672.111 5899.667 1.000 74088 0 8680820738548039680 0 0 0
74088 2 13630.556 21673.555 5899.000 1.000 74089 0 8680820738548039680 0 0 0
75367 2 13637.667 21667.666 5901.000 1.000 75368 0 8680820738548039680 0 0 0
75369 2 13634.333 21669.889 5900.667 1.000 75370 0 8680820738548039680 0 0 0
75368 2 13635.333 21668.334 5901.000 1.000 75369 0 8680820738548039680 0 0 0
74086 2 13634.000 21672.000 5900.000 1.000 74087 0 8680820738548039680 0 0 0
75370 2 13634.000 21672.000 5900.000 1.000 -1 0 8680820738548039680 0 0 0
75366 2 13639.777 21666.666 5901.889 1.000 75367 0 8680820738548039680 0 0 0
75320 2 13645.777 21656.777 5903.000 1.000 -1 0 8680820738548039680 0 0 0
75360 2 13645.777 21656.777 5903.000 1.000 75361 0 8680820738548039680 0 0 0
75328 2 13641.777 21663.777 5903.000 1.000 -1 0 8680820738548039680 0 0 0
75363 2 13641.777 21663.777 5903.000 1.000 75364 0 8680820738548039680 0 0 0
75361 2 13645.333 21657.334 5903.000 1.000 75362 0 8680820738548039680 0 0 0
75362 2 13644.667 21660.666 5903.000 1.000 75363 0 8680820738548039680 0 0 0
75327 2 13643.037 21663.260 5903.000 1.000 75328 0 8680820738548039680 0 0 0
75326 2 13644.556 21663.000 5903.444 1.000 75327 0 8680820738548039680 0 0 0
75325 2 13645.333 21663.111 5904.556 1.000 75326 0 8680820738548039680 0 0 0
75365 2 13640.667 21665.777 5902.111 1.000 75366 0 8680820738548039680 0 0 0
75364 2 13641.333 21664.223 5902.889 1.000 75365 0 8680820738548039680 0 0 0
74097 2 13616.333 21689.223 5897.889 1.000 74098 0 8680820738548039680 0 0 0
74095 2 13619.333 21685.334 5898.000 1.000 74096 0 8680820738548039680 0 0 0
74096 2 13618.667 21686.666 5898.000 1.000 74097 0 8680820738548039680 0 0 0
74094 2 13620.333 21684.334 5898.000 1.000 74095 0 8680820738548039680 0 0 0
74092 2 13625.667 21679.666 5898.000 1.000 74093 0 8680820738548039680 0 0 0
74093 2 13622.777 21682.777 5898.000 1.000 74094 0 8680820738548039680 0 0 0
74090 2 13626.333 21677.000 5898.667 1.000 74091 0 8680820738548039680 0 0 0
74091 2 13626.000 21678.111 5898.111 1.000 74092 0 8680820738548039680 0 0 0
74099 2 13614.777 21692.777 5897.000 1.000 74100 0 8680820738548039680 0 0 0
74098 2 13615.667 21691.666 5897.000 1.000 74099 0 8680820738548039680 0 0 0
74109 2 13591.333 21713.334 5895.000 1.000 74110 0 8680820738548039680 0 0 0
74110 2 13588.223 21716.223 5895.000 1.000 74111 0 8680820738548039680 0 0 0
74108 2 13594.556 21711.555 5895.000 1.000 74109 0 8680820738548039680 0 0 0
74115 2 13581.777 21723.777 5892.000 1.000 74116 0 8680820738548039680 0 0 0
74113 2 13584.777 21721.666 5892.889 1.000 74114 0 8680820738548039680 0 0 0
74112 2 13585.667 21720.666 5893.000 1.000 74113 0 8680820738548039680 0 0 0
74111 2 13586.333 21718.223 5893.889 1.000 74112 0 8680820738548039680 0 0 0
74114 2 13583.223 21722.334 5892.111 1.000 74115 0 8680820738548039680 0 0 0
74116 2 13579.333 21725.334 5892.000 1.000 74117 0 8680820738548039680 0 0 0
74106 2 13597.333 21707.223 5895.889 1.000 74107 0 8680820738548039680 0 0 0
74105 2 13597.777 21706.777 5896.000 1.000 74106 0 8680820738548039680 0 0 0
74107 2 13596.667 21708.777 5895.111 1.000 74108 0 8680820738548039680 0 0 0
74104 2 13600.777 21704.777 5896.000 1.000 74105 0 8680820738548039680 0 0 0
75152 2 13644.777 21661.666 5910.111 1.000 75153 0 8680820738548039680 0 0 0
75153 2 13643.333 21662.445 5910.889 1.000 75154 0 8680820738548039680 0 0 0
75154 2 13643.000 21663.666 5911.333 1.000 75155 0 8680820738548039680 0 0 0
74400 2 13643.000 21663.555 5914.667 1.000 74401 0 8680820738548039680 0 0 0
74403 2 13643.000 21654.889 5916.889 1.000 74404 0 8680820738548039680 0 0 0
74401 2 13643.000 21659.889 5915.889 1.000 74402 0 8680820738548039680 0 0 0
74402 2 13643.000 21657.111 5916.111 1.000 74403 0 8680820738548039680 0 0 0
75155 2 13643.111 21664.666 5912.222 1.000 75156 0 8680820738548039680 0 0 0
75156 2 13643.333 21664.666 5913.222 1.000 75157 0 8680820738548039680 0 0 0
74399 2 13643.000 21664.000 5914.000 1.000 74400 0 8680820738548039680 0 0 0
75157 2 13643.000 21664.000 5914.000 1.000 -1 0 8680820738548039680 0 0 0
74405 2 13644.333 21652.000 5917.667 1.000 74406 0 8680820738548039680 0 0 0
74404 2 13643.333 21653.334 5917.000 1.000 74405 0 8680820738548039680 0 0 0
74406 2 13645.667 21650.777 5918.111 1.000 74407 0 8680820738548039680 0 0 0
75319 2 13646.864 21653.863 5903.667 1.000 75320 0 8680820738548039680 0 0 0
75359 2 13649.333 21654.334 5903.000 1.000 75360 0 8680820738548039680 0 0 0
75318 2 13647.000 21650.334 5904.333 1.000 75319 0 8680820738548039680 0 0 0
75358 2 13652.111 21654.000 5903.889 1.000 75359 0 8680820738548039680 0 0 0
75357 2 13653.667 21653.666 5904.000 1.000 75358 0 8680820738548039680 0 0 0
75324 2 13646.777 21663.889 5905.333 1.000 75325 0 8680820738548039680 0 0 0
75355 2 13657.667 21651.666 5904.000 1.000 75356 0 8680820738548039680 0 0 0
75356 2 13655.333 21652.334 5904.000 1.000 75357 0 8680820738548039680 0 0 0
75354 2 13660.333 21650.334 5904.000 1.000 75355 0 8680820738548039680 0 0 0
75323 2 13648.556 21664.111 5906.333 1.000 75324 0 8680820738548039680 0 0 0
75150 2 13647.777 21661.000 5908.778 1.000 75151 0 8680820738548039680 0 0 0
75149 2 13648.667 21661.445 5908.111 1.000 75150 0 8680820738548039680 0 0 0
75151 2 13646.000 21661.111 5909.889 1.000 75152 0 8680820738548039680 0 0 0
75148 2 13649.333 21664.555 5907.889 1.000 75149 0 8680820738548039680 0 0 0
75321 2 13649.333 21664.555 5907.889 1.000 75322 0 8680820738548039680 0 0 0
75322 2 13649.111 21664.740 5907.630 1.000 75323 0 8680820738548039680 0 0 0
75147 2 13650.333 21665.666 5907.222 1.000 75148 0 8680820738548039680 0 0 0
75146 2 13651.333 21666.000 5907.667 1.000 75147 0 8680820738548039680 0 0 0
75145 2 13656.667 21666.000 5909.333 1.000 75146 0 8680820738548039680 0 0 0
75144 2 13658.333 21666.000 5910.667 1.000 75145 0 8680820738548039680 0 0 0
75143 2 13660.333 21666.000 5911.667 1.000 75144 0 8680820738548039680 0 0 0
75141 2 13663.556 21665.000 5912.333 1.000 75142 0 8680820738548039680 0 0 0
75142 2 13663.000 21665.111 5912.111 1.000 75143 0 8680820738548039680 0 0 0
75140 2 13664.000 21665.000 5913.000 1.000 75141 0 8680820738548039680 0 0 0
68051 2 13674.333 21406.777 5957.000 1.000 68052 0 8680820738548039680 0 0 0
68052 2 13674.000 21406.000 5957.000 1.000 -1 0 8680820738548039680 0 0 0
68050 2 13677.223 21409.777 5957.000 1.000 68051 0 8680820738548039680 0 0 0
68049 2 13679.333 21411.666 5958.000 1.000 68050 0 8680820738548039680 0 0 0
68048 2 13680.556 21412.445 5958.000 1.000 68049 0 8680820738548039680 0 0 0
68047 2 13682.223 21414.777 5958.000 1.000 68048 0 8680820738548039680 0 0 0
68046 2 13683.333 21415.666 5958.000 1.000 68047 0 8680820738548039680 0 0 0
68045 2 13686.000 21416.889 5958.111 1.000 68046 0 8680820738548039680 0 0 0
68044 2 13688.667 21417.334 5959.000 1.000 68045 0 8680820738548039680 0 0 0
68043 2 13692.667 21418.334 5959.000 1.000 68044 0 8680820738548039680 0 0 0
68042 2 13695.333 21419.666 5959.000 1.000 68043 0 8680820738548039680 0 0 0
68041 2 13698.889 21420.111 5959.000 1.000 68042 0 8680820738548039680 0 0 0
68040 2 13702.333 21421.666 5959.000 1.000 68041 0 8680820738548039680 0 0 0
68039 2 13704.000 21422.000 5959.000 1.000 68040 0 8680820738548039680 0 0 0
68037 2 13710.889 21420.889 5959.000 1.000 68038 0 8680820738548039680 0 0 0
68038 2 13707.111 21421.111 5959.000 1.000 68039 0 8680820738548039680 0 0 0
74168 2 13577.889 21750.223 5940.667 1.000 74169 0 8680820738548039680 0 0 0
74169 2 13577.000 21752.334 5941.667 1.000 74170 0 8680820738548039680 0 0 0
74170 2 13576.889 21755.889 5942.000 1.000 74171 0 8680820738548039680 0 0 0
74415 2 13653.000 21642.555 5925.556 1.000 74416 0 8680820738548039680 0 0 0
75072 2 13652.333 21645.334 5926.111 1.000 75073 0 8680820738548039680 0 0 0
74416 2 13653.000 21645.000 5926.000 1.000 -1 0 8680820738548039680 0 0 0
75071 2 13653.000 21645.000 5926.000 1.000 75072 0 8680820738548039680 0 0 0
75073 2 13651.333 21647.334 5927.000 1.000 75074 0 8680820738548039680 0 0 0
74395 2 13611.667 21692.666 5932.000 1.000 74396 0 8680820738548039680 0 0 0
74396 2 13609.444 21697.334 5932.111 1.000 74397 0 8680820738548039680 0 0 0
74397 2 13609.444 21698.000 5932.333 1.000 74398 0 8680820738548039680 0 0 0
74448 2 13608.333 21699.334 5933.000 1.000 74449 0 8680820738548039680 0 0 0
74449 2 13605.223 21702.223 5933.000 1.000 74450 0 8680820738548039680 0 0 0
74450 2 13604.333 21703.000 5933.333 1.000 74451 0 8680820738548039680 0 0 0
74398 2 13610.000 21699.000 5933.000 1.000 -1 0 8680820738548039680 0 0 0
74447 2 13610.000 21699.000 5933.000 1.000 74448 0 8680820738548039680 0 0 0
74384 2 13620.223 21676.334 5931.889 1.000 74385 0 8680820738548039680 0 0 0
74382 2 13623.223 21674.223 5931.000 1.000 74383 0 8680820738548039680 0 0 0
74381 2 13624.000 21673.000 5931.000 1.000 74382 0 8680820738548039680 0 0 0
75087 2 13624.000 21673.000 5931.000 1.000 -1 0 8680820738548039680 0 0 0
74383 2 13621.444 21675.334 5931.111 1.000 74384 0 8680820738548039680 0 0 0
75086 2 13626.777 21672.889 5931.000 1.000 75087 0 8680820738548039680 0 0 0
75079 2 13642.777 21661.777 5929.000 1.000 75080 0 8680820738548039680 0 0 0
75077 2 13645.667 21658.666 5928.000 1.000 75078 0 8680820738548039680 0 0 0
75078 2 13644.667 21660.555 5928.111 1.000 75079 0 8680820738548039680 0 0 0
75080 2 13637.777 21666.777 5929.000 1.000 75081 0 8680820738548039680 0 0 0
75081 2 13637.000 21667.666 5929.333 1.000 75082 0 8680820738548039680 0 0 0
75082 2 13635.333 21668.334 5930.000 1.000 75083 0 8680820738548039680 0 0 0
75084 2 13630.667 21672.000 5930.667 1.000 75085 0 8680820738548039680 0 0 0
75083 2 13631.777 21671.666 5930.111 1.000 75084 0 8680820738548039680 0 0 0
75085 2 13629.111 21672.111 5931.000 1.000 75086 0 8680820738548039680 0 0 0
74388 2 13613.333 21679.334 5931.000 1.000 74389 0 8680820738548039680 0 0 0
74389 2 13612.333 21680.334 5931.000 1.000 74390 0 8680820738548039680 0 0 0
74387 2 13614.111 21679.111 5931.000 1.000 74388 0 8680820738548039680 0 0 0
74386 2 13616.667 21679.000 5931.333 1.000 74387 0 8680820738548039680 0 0 0
74390 2 13612.000 21681.666 5930.667 1.000 74391 0 8680820738548039680 0 0 0
74391 2 13612.111 21682.223 5930.333 1.000 74392 0 8680820738548039680 0 0 0
74392 2 13612.667 21683.334 5930.000 1.000 74393 0 8680820738548039680 0 0 0
74385 2 13617.777 21678.666 5931.889 1.000 74386 0 8680820738548039680 0 0 0
74393 2 13613.000 21684.889 5930.111 1.000 74394 0 8680820738548039680 0 0 0
74394 2 13613.000 21688.111 5931.889 1.000 74395 0 8680820738548039680 0 0 0
74452 2 13602.889 21707.889 5934.000 1.000 74453 0 8680820738548039680 0 0 0
74453 2 13602.111 21709.445 5934.667 1.000 74454 0 8680820738548039680 0 0 0
74451 2 13604.000 21704.111 5933.889 1.000 74452 0 8680820738548039680 0 0 0
74160 2 13586.667 21729.666 5939.000 1.000 74161 0 8680820738548039680 0 0 0
74464 2 13586.667 21729.666 5939.000 1.000 -1 0 8680820738548039680 0 0 0
74460 2 13592.556 21724.555 5937.000 1.000 74461 0 8680820738548039680 0 0 0
74461 2 13590.223 21725.334 5937.889 1.000 74462 0 8680820738548039680 0 0 0
